200000,5.74129600,BucketSort,Sim,10,16,1
200000,0.90641700,BucketSort,Sim,100,16,1
200000,0.09542000,BucketSort,Sim,1000,16,1
500000,352.66127800,Insertion Sort,Nao,0,1,1
500000,40.43030200,Insertion Sort,Sim,0,16,1
500000,27.17525000,BucketSort,Nao,10,1,1
500000,2.68489500,BucketSort,Nao,100,1,1
500000,0.24532400,BucketSort,Nao,1000,1,1
500000,40.00229500,BucketSort,Sim,10,16,1
500000,6.02214900,BucketSort,Sim,100,16,1
500000,0.54075000,BucketSort,Sim,1000,16,1
750000,777.56723800,Insertion Sort,Nao,0,1,1
750000,91.33782600,Insertion Sort,Sim,0,16,1
750000,74.05215100,BucketSort,Nao,10,1,1
750000,6.02697100,BucketSort,Nao,100,1,1
750000,0.52824600,BucketSort,Nao,1000,1,1
750000,89.27540900,BucketSort,Sim,10,16,1
750000,13.32071900,BucketSort,Sim,100,16,1
750000,1.19116700,BucketSort,Sim,1000,16,1
1000000,1338.03638100,Insertion Sort,Nao,0,1,1
1000000,162.44913600,Insertion Sort,Sim,0,16,1
1000000,130.22302700,BucketSort,Nao,10,1,1
1000000,10.70080800,BucketSort,Nao,100,1,1
1000000,0.92219300,BucketSort,Nao,1000,1,1
1000000,165.57524800,BucketSort,Sim,10,16,1
1000000,23.68692800,BucketSort,Sim,100,16,1
1000000,2.05286300,BucketSort,Sim,1000,16,1
1250000,2180.76753000,Insertion Sort,Nao,0,1,1
1250000,257.10854600,Insertion Sort,Sim,0,16,1
1250000,209.07117900,BucketSort,Nao,10,1,1
1250000,16.62495800,BucketSort,Nao,100,1,1
1250000,1.42123600,BucketSort,Nao,1000,1,1
1250000,261.13240900,BucketSort,Sim,10,16,1
1250000,36.86663100,BucketSort,Sim,100,16,1
1250000,3.19716800,BucketSort,Sim,1000,16,1
1500000,3163.57579600,Insertion Sort,Nao,0,1,1
1500000,367.96520700,Insertion Sort,Sim,0,16,1
1500000,302.18132700,BucketSort,Nao,10,1,1
1500000,23.99808100,BucketSort,Nao,100,1,1
1500000,2.03535700,BucketSort,Nao,1000,1,1
1500000,384.07305900,BucketSort,Sim,10,16,1
1500000,53.21429700,BucketSort,Sim,100,16,1
1500000,4.48301400,BucketSort,Sim,1000,16,1
2000000,5576.23071700,Insertion Sort,Nao,0,1,1
2000000,662.83925200,Insertion Sort,Sim,0,16,1
2000000,517.53639900,BucketSort,Nao,10,1,1
2000000,42.74126200,BucketSort,Nao,100,1,1
2000000,3.58061200,BucketSort,Nao,1000,1,1
2000000,675.90112300,BucketSort,Sim,10,16,1
2000000,94.20935300,BucketSort,Sim,100,16,1
2000000,7.89551300,BucketSort,Sim,1000,16,1
100,0.00001400,Insertion Sort,Nao,0,1,2
100,0.00093900,Insertion Sort,Sim,0,16,2
100,0.00002000,BucketSort,Nao,10,1,2
100,0.00003500,BucketSort,Nao,100,1,2
100,0.00011100,BucketSort,Nao,1000,1,2
100,0.00043100,BucketSort,Sim,10,16,2
100,0.00082900,BucketSort,Sim,100,16,2
100,0.00080000,BucketSort,Sim,1000,16,2
200,0.00005100,Insertion Sort,Nao,0,1,2
200,0.00077600,Insertion Sort,Sim,0,16,2
200,0.00002700,BucketSort,Nao,10,1,2
200,0.00005900,BucketSort,Nao,100,1,2
200,0.00013600,BucketSort,Nao,1000,1,2
200,0.00046100,BucketSort,Sim,10,16,2
200,0.00079000,BucketSort,Sim,100,16,2
200,0.00093600,BucketSort,Sim,1000,16,2
500,0.00030900,Insertion Sort,Nao,0,1,2
500,0.00081200,Insertion Sort,Sim,0,16,2
500,0.00007100,BucketSort,Nao,10,1,2
500,0.00009300,BucketSort,Nao,100,1,2
500,0.00022700,BucketSort,Nao,1000,1,2
500,0.00056100,BucketSort,Sim,10,16,2
500,0.00093000,BucketSort,Sim,100,16,2
500,0.00107900,BucketSort,Sim,1000,16,2
1000,0.00114600,Insertion Sort,Nao,0,1,2
1000,0.00098000,Insertion Sort,Sim,0,16,2
1000,0.00017600,BucketSort,Nao,10,1,2
1000,0.00014900,BucketSort,Nao,100,1,2
1000,0.00040000,BucketSort,Nao,1000,1,2
1000,0.00045600,BucketSort,Sim,10,16,2
1000,0.00094800,BucketSort,Sim,100,16,2
1000,0.00114300,BucketSort,Sim,1000,16,2
2000,0.00471900,Insertion Sort,Nao,0,1,2
2000,0.00130000,Insertion Sort,Sim,0,16,2
2000,0.00054100,BucketSort,Nao,10,1,2
2000,0.00023900,BucketSort,Nao,100,1,2
2000,0.00063300,BucketSort,Nao,1000,1,2
2000,0.00122500,BucketSort,Sim,10,16,2
2000,0.00114500,BucketSort,Sim,100,16,2
2000,0.00139300,BucketSort,Sim,1000,16,2
5000,0.02911300,Insertion Sort,Nao,0,1,2
5000,0.00364900,Insertion Sort,Sim,0,16,2
5000,0.00302200,BucketSort,Nao,10,1,2
5000,0.00064700,BucketSort,Nao,100,1,2
5000,0.00175700,BucketSort,Nao,1000,1,2
5000,0.00520600,BucketSort,Sim,10,16,2
5000,0.00191200,BucketSort,Sim,100,16,2
5000,0.00485000,BucketSort,Sim,1000,16,2
7500,0.06478600,Insertion Sort,Nao,0,1,2
7500,0.01157000,Insertion Sort,Sim,0,16,2
7500,0.00659200,BucketSort,Nao,10,1,2
